			Incarcerated population by race/ethnicity in Census 2010- men plus women (18+)																																Incarcerated population by race/ethnicity in Census 2010- men																																Incarcerated population by race/ethnicity in Census 2010- women 																															
0400000US21	21	Kentucky	41115.00	27828.00	11965.00	252.00	115.00	14.00	486.00	455.00	2200.00	26413.00		4339367.00	3809537.00	337520.00	10120.00	48930.00	2501.00	55551.00	75208.00	132836.00	3745655.00		947.00	730.00	3545.00	2490.00	235.00	560.00	875.00	605.00	1656.00	705.00	36271.00	23800.00	11240.00	241.00	107.00	11.00	466.00	406.00	2111.00	22436.00		2134952.00	1869039.00	166932.00	5251.00	22868.00	1325.00	32343.00	37194.00	74281.00	1834336.00		1699.00	1273.00	6733.00	4590.00	468.00	830.00	1441.00	1092.00	2842.00	1223.00	4844.00	4028.00	725.00	11.00	8.00	3.00	20.00	49.00	89.00	3977.00		2204415.00	1940498.00	170588.00	4869.00	26062.00	1176.00	23208.00	38014.00	58555.00	1911319.00		220.00	208.00	425.00	226.00	31.00	255.00	86.00	129.00	152.00	208.00
0400000US22	22	Louisiana	60420.00	19879.00	39606.00	149.00	118.00	10.00	360.00	298.00	2143.00	18390.00		4533372.00	2836192.00	1452396.00	30579.00	70132.00	1963.00	69227.00	72883.00	192560.00	2734884.00		1333.00	701.00	2727.00	487.00	168.00	509.00	520.00	409.00	1113.00	672.00	55862.00	17679.00	37335.00	129.00	106.00	10.00	343.00	260.00	2039.00	16249.00		2219292.00	1400974.00	690640.00	15249.00	34724.00	1046.00	40747.00	35912.00	106394.00	1346832.00		2517.00	1262.00	5406.00	846.00	305.00	956.00	842.00	724.00	1916.00	1206.00	4558.00	2200.00	2271.00	20.00	12.00	0.00	17.00	38.00	104.00	2141.00		2314080.00	1435218.00	761756.00	15330.00	35408.00	917.00	28480.00	36971.00	86166.00	1388052.00		197.00	153.00	298.00	130.00	34.00	0.00	60.00	103.00	121.00	154.00
0400000US23	23	Maine	3679.00	3305.00	244.00	64.00	20.00	2.00	20.00	24.00	69.00	3253.00		1328361.00	1264971.00	15707.00	8568.00	13571.00	342.00	4261.00	20941.00	16935.00	1254297.00		277.00	261.00	1553.00	747.00	147.00	585.00	469.00	115.00	407.00	259.00	3322.00	2971.00	234.00	55.00	19.00	2.00	20.00	21.00	66.00	2922.00		650056.00	618226.00	8813.00	4242.00	5899.00	185.00	2285.00	10406.00	8519.00	613079.00		511.00	481.00	2655.00	1297.00	322.00	1081.00	875.00	202.00	775.00	477.00	357.00	334.00	10.00	9.00	1.00	0.00	0.00	3.00	3.00	331.00		678305.00	646745.00	6894.00	4326.00	7672.00	157.00	1976.00	10535.00	8416.00	641218.00		53.00	52.00	145.00	208.00	13.00	0.00	0.00	28.00	36.00	52.00
0400000US24	24	Maryland	35542.00	10738.00	24181.00	40.00	105.00	8.00	307.00	163.00	1443.00	9752.00		5773552.00	3359284.00	1700298.00	20420.00	318853.00	3157.00	206832.00	164708.00	470632.00	3157958.00		616.00	320.00	1422.00	196.00	33.00	253.00	148.00	99.00	307.00	309.00	33162.00	9655.00	22937.00	36.00	94.00	8.00	287.00	145.00	1384.00	8704.00		2791762.00	1646120.00	790646.00	10231.00	151128.00	1590.00	111879.00	80168.00	246487.00	1543170.00		1188.00	587.00	2901.00	352.00	62.00	503.00	257.00	181.00	561.00	564.00	2380.00	1083.00	1244.00	4.00	11.00	0.00	20.00	18.00	59.00	1048.00		2981790.00	1713164.00	909652.00	10189.00	167725.00	1567.00	94953.00	84540.00	224145.00	1614788.00		80.00	63.00	137.00	39.00	7.00	0.00	21.00	21.00	26.00	65.00
0400000US25	25	Massachusetts	24435.00	16200.00	6446.00	185.00	224.00	16.00	1172.00	192.00	5771.00	11899.00		6547629.00	5265236.00	434398.00	18850.00	349768.00	2223.00	305151.00	172003.00	627654.00	4984800.00		373.00	308.00	1484.00	981.00	64.00	720.00	384.00	112.00	919.00	239.00	22726.00	14931.00	6130.00	174.00	205.00	4.00	1109.00	173.00	5487.00	10831.00		3166628.00	2545285.00	209693.00	9588.00	167156.00	1118.00	150682.00	83106.00	308095.00	2406954.00		718.00	587.00	2923.00	1815.00	123.00	358.00	736.00	208.00	1781.00	450.00	1709.00	1269.00	316.00	11.00	19.00	12.00	63.00	19.00	284.00	1068.00		3381001.00	2719951.00	224705.00	9262.00	182612.00	1105.00	154469.00	88897.00	319559.00	2577846.00		51.00	47.00	141.00	119.00	10.00	1086.00	41.00	21.00	89.00	41.00
0400000US26	26	Michigan	61639.00	30123.00	30116.00	569.00	210.00	7.00	248.00	366.00	2546.00	28127.00		9883640.00	7803120.00	1400362.00	62007.00	238199.00	2604.00	147029.00	230319.00	436358.00	7569939.00		624.00	386.00	2151.00	918.00	88.00	269.00	169.00	159.00	583.00	372.00	59364.00	28608.00	29482.00	530.00	186.00	6.00	229.00	323.00	2435.00	26689.00		4848114.00	3846120.00	665214.00	30915.00	115139.00	1292.00	76598.00	112836.00	221913.00	3728507.00		1224.00	744.00	4432.00	1714.00	162.00	464.00	299.00	286.00	1097.00	716.00	2275.00	1515.00	634.00	39.00	24.00	1.00	19.00	43.00	111.00	1438.00		5035526.00	3957000.00	735148.00	31092.00	123060.00	1312.00	70431.00	117483.00	214445.00	3841432.00		45.00	38.00	86.00	125.00	20.00	76.00	27.00	37.00	52.00	37.00
0400000US27	27	Minnesota	20355.00	11317.00	6349.00	1610.00	444.00	19.00	302.00	314.00	2394.00	9494.00		5303925.00	4524062.00	274412.00	60916.00	214234.00	2156.00	103000.00	125145.00	250258.00	4405142.00		384.00	250.00	2314.00	2643.00	207.00	881.00	293.00	251.00	957.00	216.00	17864.00	9850.00	5861.00	1302.00	382.00	16.00	236.00	217.00	2015.00	8264.00		2632132.00	2239666.00	139817.00	30234.00	103939.00	1080.00	55417.00	61979.00	131870.00	2177875.00		679.00	440.00	4192.00	4306.00	368.00	1481.00	426.00	350.00	1528.00	379.00	2491.00	1467.00	488.00	308.00	62.00	3.00	66.00	97.00	379.00	1230.00		2671793.00	2284396.00	134595.00	30682.00	110295.00	1076.00	47583.00	63166.00	118388.00	2227267.00		93.00	64.00	363.00	1004.00	56.00	279.00	139.00	154.00	320.00	55.00
0400000US28	28	Mississippi	34093.00	12683.00	19497.00	155.00	181.00	16.00	947.00	614.00	3964.00	10291.00		2967297.00	1754684.00	1098385.00	15030.00	25742.00	1187.00	38162.00	34107.00	81481.00	1722287.00		1149.00	723.00	1775.00	1031.00	703.00	1348.00	2482.00	1800.00	4865.00	598.00	31477.00	11265.00	18338.00	140.00	174.00	16.00	941.00	603.00	3926.00	8893.00		1441240.00	863867.00	517058.00	7408.00	12080.00	625.00	23259.00	16943.00	47683.00	845273.00		2184.00	1304.00	3547.00	1890.00	1440.00	2560.00	4046.00	3559.00	8234.00	1052.00	2616.00	1418.00	1159.00	15.00	7.00	0.00	6.00	11.00	38.00	1398.00		1526057.00	890817.00	581327.00	7622.00	13662.00	562.00	14903.00	17164.00	33798.00	877014.00		171.00	159.00	199.00	197.00	51.00	0.00	40.00	64.00	112.00	159.00
0400000US29	29	Missouri	41797.00	24927.00	16112.00	188.00	43.00	34.00	262.00	231.00	1378.00	23954.00		5988927.00	4958770.00	693391.00	27376.00	98083.00	6261.00	80457.00	124589.00	212470.00	4850748.00		698.00	503.00	2324.00	687.00	44.00	543.00	326.00	185.00	649.00	494.00	38025.00	22125.00	15225.00	160.00	33.00	30.00	243.00	209.00	1254.00	21238.00		2933477.00	2436316.00	329174.00	13786.00	46093.00	3116.00	43461.00	61531.00	110740.00	2381066.00		1296.00	908.00	4625.00	1161.00	72.00	963.00	559.00	340.00	1132.00	892.00	3772.00	2802.00	887.00	28.00	10.00	4.00	19.00	22.00	124.00	2716.00		3055450.00	2522454.00	364217.00	13590.00	51990.00	3145.00	36996.00	63058.00	101730.00	2469682.00		123.00	111.00	244.00	206.00	19.00	127.00	51.00	35.00	122.00	110.00
0400000US30	30	Montana	5312.00	3750.00	145.00	1193.00	13.00	0.00	150.00	61.00	284.00	3662.00		989415.00	884961.00	4027.00	62555.00	6253.00	668.00	5975.00	24976.00	28565.00	868628.00		537.00	424.00	3601.00	1907.00	208.00	0.00	2510.00	244.00	994.00	422.00	4638.00	3348.00	133.00	955.00	12.00	0.00	142.00	48.00	260.00	3268.00		496667.00	444487.00	2623.00	30965.00	2490.00	374.00	3238.00	12490.00	14484.00	436368.00		934.00	753.00	5071.00	3084.00	482.00	0.00	4385.00	384.00	1795.00	749.00	674.00	402.00	12.00	238.00	1.00	0.00	8.00	13.00	24.00	394.00		492748.00	440474.00	1404.00	31590.00	3763.00	294.00	2737.00	12486.00	14081.00	432260.00		137.00	91.00	855.00	753.00	27.00	0.00	292.00	104.00	170.00	91.00
0400000US31	31	Nebraska	8045.00	5373.00	2020.00	327.00	51.00	2.00	193.00	79.00	1437.00	4215.00		1826341.00	1572838.00	82885.00	18427.00	32293.00	1279.00	79109.00	39510.00	167405.00	1499753.00		440.00	342.00	2437.00	1775.00	158.00	156.00	244.00	200.00	858.00	281.00	7184.00	4782.00	1842.00	279.00	46.00	1.00	172.00	62.00	1312.00	3712.00		906296.00	777280.00	42138.00	9044.00	15456.00	667.00	42079.00	19632.00	88149.00	739101.00		793.00	615.00	4371.00	3085.00	298.00	150.00	409.00	316.00	1488.00	502.00	861.00	591.00	178.00	48.00	5.00	1.00	21.00	17.00	125.00	503.00		920045.00	795558.00	40747.00	9383.00	16837.00	612.00	37030.00	19878.00	79256.00	760652.00		94.00	74.00	437.00	512.00	30.00	163.00	57.00	86.00	158.00	66.00
0400000US32	32	Nevada	19815.00	11995.00	5695.00	425.00	412.00	44.00	915.00	329.00	4524.00	8828.00		2700551.00	1786688.00	218626.00	32062.00	195436.00	16871.00	324793.00	126075.00	716501.00	1462081.00		734.00	671.00	2605.00	1326.00	211.00	261.00	282.00	261.00	631.00	604.00	17768.00	10653.00	5180.00	374.00	361.00	40.00	878.00	282.00	4278.00	7653.00		1363616.00	909727.00	110730.00	15886.00	88092.00	8440.00	168137.00	62604.00	367069.00	744669.00		1303.00	1171.00	4678.00	2354.00	410.00	474.00	522.00	450.00	1165.00	1028.00	2047.00	1342.00	515.00	51.00	51.00	4.00	37.00	47.00	246.00	1175.00		1336935.00	876961.00	107896.00	16176.00	107344.00	8431.00	156656.00	63471.00	349432.00	717412.00		153.00	153.00	477.00	315.00	48.00	47.00	24.00	74.00	70.00	164.00
0400000US33	33	New Hampshire	4829.00	4268.00	336.00	36.00	24.00	2.00	96.00	67.00	350.00	4059.00		1316470.00	1236050.00	15035.00	3150.00	28407.00	384.00	12062.00	21382.00	36704.00	1215050.00		367.00	345.00	2235.00	1143.00	84.00	521.00	796.00	313.00	954.00	334.00	4360.00	3848.00	318.00	25.00	21.00	2.00	88.00	58.00	330.00	3646.00		649394.00	608880.00	8480.00	1633.00	13470.00	194.00	6232.00	10505.00	18387.00	598510.00		671.00	632.00	3750.00	1531.00	156.00	1031.00	1412.00	552.00	1795.00	609.00	469.00	420.00	18.00	11.00	3.00	0.00	8.00	9.00	20.00	413.00		667076.00	627170.00	6555.00	1517.00	14937.00	190.00	5830.00	10877.00	18317.00	616540.00		70.00	67.00	275.00	725.00	20.00	0.00	137.00	83.00	109.00	67.00
0400000US34	34	New Jersey	44451.00	16561.00	23984.00	211.00	370.00	48.00	2526.00	751.00	9469.00	11382.00		8791894.00	6029248.00	1204826.00	29026.00	725726.00	3043.00	559722.00	240303.00	1555144.00	5214878.00		506.00	275.00	1991.00	727.00	51.00	1577.00	451.00	313.00	609.00	218.00	41074.00	14817.00	22602.00	200.00	332.00	41.00	2401.00	681.00	8980.00	9902.00		4279600.00	2939138.00	565706.00	15020.00	352693.00	1554.00	286295.00	119194.00	783418.00	2533382.00		960.00	504.00	3995.00	1332.00	94.00	2638.00	839.00	571.00	1146.00	391.00	3377.00	1744.00	1382.00	11.00	38.00	7.00	125.00	70.00	489.00	1480.00		4512294.00	3090110.00	639120.00	14006.00	373033.00	1489.00	273427.00	121109.00	771726.00	2681496.00		75.00	56.00	216.00	79.00	10.00	470.00	46.00	58.00	63.00	55.00
0400000US35	35	New Mexico	17791.00	12610.00	1104.00	2009.00	57.00	7.00	1732.00	272.00	9277.00	5465.00		2059179.00	1407876.00	42550.00	193222.00	28208.00	1810.00	308503.00	77010.00	953403.00	833810.00		864.00	896.00	2595.00	1040.00	202.00	387.00	561.00	353.00	973.00	655.00	15826.00	11275.00	986.00	1703.00	54.00	6.00	1549.00	253.00	8435.00	4735.00		1017421.00	692880.00	23468.00	93534.00	12731.00	962.00	155606.00	38240.00	472857.00	411041.00		1556.00	1627.00	4201.00	1821.00	424.00	624.00	995.00	662.00	1784.00	1152.00	1965.00	1335.00	118.00	306.00	3.00	1.00	183.00	19.00	842.00	730.00		1041758.00	714996.00	19082.00	99688.00	15477.00	848.00	152897.00	38770.00	480546.00	422769.00		189.00	187.00	618.00	307.00	19.00	118.00	120.00	49.00	175.00	173.00
0400000US36	36	New York	94253.00	33652.00	50202.00	745.00	776.00	52.00	8350.00	476.00	20552.00	24602.00		19378102.00	12740974.00	3073800.00	106906.00	1420244.00	8766.00	1441563.00	585849.00	3416922.00	11304247.00		486.00	264.00	1633.00	697.00	55.00	593.00	579.00	81.00	601.00	218.00	88639.00	30906.00	47754.00	702.00	709.00	50.00	8081.00	437.00	19714.00	22288.00		9377147.00	6213029.00	1420964.00	53330.00	682709.00	4418.00	720632.00	282065.00	1684188.00	5507546.00		945.00	497.00	3361.00	1316.00	104.00	1132.00	1121.00	155.00	1171.00	405.00	5614.00	2746.00	2448.00	43.00	67.00	2.00	269.00	39.00	838.00	2314.00		10000955.00	6527945.00	1652836.00	53576.00	737535.00	4348.00	720931.00	303784.00	1732734.00	5796701.00		56.00	42.00	148.00	80.00	9.00	46.00	37.00	13.00	48.00	40.00
0400000US37	37	North Carolina	60931.00	24381.00	33593.00	1075.00	220.00	18.00	1288.00	356.00	3875.00	22019.00		9535483.00	6528950.00	2048628.00	122110.00	208962.00	6604.00	414030.00	206199.00	800120.00	6223995.00		639.00	373.00	1640.00	880.00	105.00	273.00	311.00	173.00	484.00	354.00	56361.00	21809.00	31747.00	991.00	203.00	14.00	1256.00	341.00	3756.00	19525.00		4645492.00	3196032.00	958903.00	59752.00	99858.00	3435.00	226730.00	100782.00	427735.00	3036452.00		1213.00	682.00	3311.00	1659.00	203.00	408.00	554.00	338.00	878.00	643.00	4570.00	2572.00	1846.00	84.00	17.00	4.00	32.00	15.00	119.00	2494.00		4889991.00	3332918.00	1089725.00	62358.00	109104.00	3169.00	187300.00	105417.00	372385.00	3187543.00		93.00	77.00	169.00	135.00	16.00	126.00	17.00	14.00	32.00	78.00
0400000US38	38	North Dakota	2488.00	1534.00	133.00	725.00	3.00	5.00	57.00	31.00	139.00	1464.00		672591.00	605449.00	7960.00	36591.00	6909.00	320.00	3509.00	11853.00	13467.00	598007.00		370.00	253.00	1671.00	1981.00	43.00	1563.00	1624.00	262.00	1032.00	245.00	2193.00	1387.00	124.00	598.00	2.00	1.00	56.00	25.00	132.00	1319.00		339864.00	305639.00	4807.00	17950.00	3403.00	170.00	2003.00	5892.00	7186.00	301725.00		645.00	454.00	2580.00	3331.00	59.00	588.00	2796.00	424.00	1837.00	437.00	295.00	147.00	9.00	127.00	1.00	4.00	1.00	6.00	7.00	145.00		332727.00	299810.00	3153.00	18641.00	3506.00	150.00	1506.00	5961.00	6281.00	296282.00		89.00	49.00	285.00	681.00	29.00	2667.00	66.00	101.00	111.00	49.00
0400000US39	39	Ohio	76432.00	41649.00	32745.00	178.00	261.00	13.00	1084.00	502.00	3800.00	39473.00		11536504.00	9539437.00	1407681.00	25292.00	192233.00	4066.00	130030.00	237765.00	354674.00	9359263.00		663.00	437.00	2326.00	704.00	136.00	320.00	834.00	211.00	1071.00	422.00	69244.00	36617.00	30735.00	168.00	227.00	13.00	1040.00	444.00	3608.00	34570.00		5632156.00	4669475.00	670412.00	12811.00	91755.00	2070.00	69131.00	116502.00	182846.00	4577861.00		1229.00	784.00	4584.00	1311.00	247.00	628.00	1504.00	381.00	1973.00	755.00	7188.00	5032.00	2010.00	10.00	34.00	0.00	44.00	58.00	192.00	4903.00		5904348.00	4869962.00	737269.00	12481.00	100478.00	1996.00	60899.00	121263.00	171828.00	4781402.00		122.00	103.00	273.00	80.00	34.00	0.00	72.00	48.00	112.00	103.00
0400000US40	40	Oklahoma	40482.00	24028.00	10497.00	3402.00	170.00	36.00	1499.00	850.00	6219.00	19739.00		3751351.00	2706845.00	277644.00	321687.00	65076.00	4369.00	154409.00	221321.00	332007.00	2575381.00		1079.00	888.00	3781.00	1058.00	261.00	824.00	971.00	384.00	1873.00	766.00	36220.00	21386.00	9643.00	2884.00	153.00	32.00	1429.00	693.00	5980.00	17215.00		1856977.00	1334431.00	138226.00	158693.00	30707.00	2232.00	84611.00	108077.00	176934.00	1265233.00		1950.00	1603.00	6976.00	1817.00	498.00	1434.00	1689.00	641.00	3380.00	1361.00	4262.00	2642.00	854.00	518.00	17.00	4.00	70.00	157.00	239.00	2524.00		1894374.00	1372414.00	139418.00	162994.00	34369.00	2137.00	69798.00	113244.00	155073.00	1310148.00		225.00	193.00	613.00	318.00	49.00	187.00	100.00	139.00	154.00	193.00
0400000US41	41	Oregon	22166.00	17386.00	2203.00	698.00	342.00	60.00	1113.00	364.00	3637.00	15186.00		3831074.00	3204614.00	69206.00	53203.00	141263.00	13404.00	204625.00	144759.00	450062.00	3005848.00		579.00	543.00	3183.00	1312.00	242.00	448.00	544.00	251.00	808.00	505.00	20011.00	15572.00	2058.00	610.00	307.00	57.00	1080.00	327.00	3461.00	13497.00		1896002.00	1578858.00	37486.00	26883.00	64624.00	6862.00	109515.00	71774.00	235970.00	1476562.00		1055.00	986.00	5490.00	2269.00	475.00	831.00	986.00	456.00	1467.00	914.00	2155.00	1814.00	145.00	88.00	35.00	3.00	33.00	37.00	176.00	1689.00		1935072.00	1625756.00	31720.00	26320.00	76639.00	6542.00	95110.00	72985.00	214092.00	1529286.00		111.00	112.00	457.00	334.00	46.00	46.00	35.00	51.00	82.00	110.00
0400000US42	42	Pennsylvania	97472.00	41378.00	44747.00	276.00	531.00	23.00	9600.00	917.00	14367.00	37777.00		12702379.00	10406288.00	1377689.00	26843.00	349088.00	3653.00	300983.00	237835.00	719660.00	10094652.00		767.00	398.00	3248.00	1028.00	152.00	630.00	3190.00	386.00	1996.00	374.00	90313.00	36962.00	42384.00	258.00	505.00	21.00	9320.00	863.00	13860.00	33569.00		6190363.00	5075422.00	657938.00	13503.00	167981.00	1841.00	157783.00	115895.00	367818.00	4918324.00		1459.00	728.00	6442.00	1911.00	301.00	1141.00	5907.00	745.00	3768.00	683.00	7159.00	4416.00	2363.00	18.00	26.00	2.00	280.00	54.00	507.00	4208.00		6512016.00	5330866.00	719751.00	13340.00	181107.00	1812.00	143200.00	121940.00	351842.00	5176328.00		110.00	83.00	328.00	135.00	14.00	110.00	196.00	44.00	144.00	81.00
0400000US44	44	Rhode Island	3779.00	1983.00	1132.00	27.00	46.00	0.00	560.00	31.00	910.00	1683.00		1052567.00	856869.00	60189.00	6058.00	30457.00	554.00	63653.00	34787.00	130655.00	803685.00		359.00	231.00	1881.00	446.00	151.00	0.00	880.00	89.00	696.00	209.00	3565.00	1842.00	1086.00	23.00	44.00	0.00	543.00	27.00	883.00	1548.00		508400.00	412286.00	30162.00	2981.00	14286.00	285.00	31458.00	16942.00	64518.00	386234.00		701.00	447.00	3601.00	772.00	308.00	0.00	1726.00	159.00	1369.00	401.00	214.00	141.00	46.00	4.00	2.00	0.00	17.00	4.00	27.00	135.00		544167.00	444583.00	30027.00	3077.00	16171.00	269.00	32195.00	17845.00	66137.00	417451.00		39.00	32.00	153.00	130.00	12.00	0.00	53.00	22.00	41.00	32.00
0400000US45	45	South Carolina	41146.00	14084.00	25421.00	204.00	90.00	18.00	1066.00	263.00	2830.00	12675.00		4625364.00	3060000.00	1290684.00	19524.00	59051.00	2706.00	113464.00	79935.00	235682.00	2962740.00		890.00	460.00	1970.00	1045.00	152.00	665.00	940.00	329.00	1201.00	428.00	38306.00	12551.00	24156.00	193.00	83.00	17.00	1047.00	259.00	2770.00	11178.00		2250101.00	1501146.00	605351.00	9944.00	27504.00	1462.00	65614.00	39080.00	131320.00	1448571.00		1702.00	836.00	3990.00	1941.00	302.00	1163.00	1596.00	663.00	2109.00	772.00	2840.00	1533.00	1265.00	11.00	7.00	1.00	19.00	4.00	60.00	1497.00		2375263.00	1558854.00	685333.00	9580.00	31547.00	1244.00	47850.00	40855.00	104362.00	1514169.00		120.00	98.00	185.00	115.00	22.00	80.00	40.00	10.00	57.00	99.00
0400000US46	46	South Dakota	6312.00	3700.00	475.00	1846.00	33.00	7.00	128.00	123.00	381.00	3493.00		814180.00	699392.00	10207.00	71817.00	7610.00	394.00	7477.00	17283.00	22119.00	689502.00		775.00	529.00	4654.00	2570.00	434.00	1777.00	1712.00	712.00	1723.00	507.00	5569.00	3340.00	454.00	1501.00	32.00	7.00	122.00	113.00	364.00	3141.00		407381.00	349146.00	6174.00	35363.00	3602.00	198.00	4334.00	8564.00	11969.00	343946.00		1367.00	957.00	7353.00	4245.00	888.00	3535.00	2815.00	1319.00	3041.00	913.00	743.00	360.00	21.00	345.00	1.00	0.00	6.00	10.00	17.00	352.00		406799.00	350246.00	4033.00	36454.00	4008.00	196.00	3143.00	8719.00	10150.00	345556.00		183.00	103.00	521.00	946.00	25.00	0.00	191.00	115.00	167.00	102.00
0400000US47	47	Tennessee	46813.00	25040.00	20618.00	133.00	103.00	5.00	625.00	289.00	1723.00	24108.00		6346105.00	4921948.00	1057315.00	19994.00	91242.00	3642.00	141955.00	110009.00	290059.00	4800782.00		738.00	509.00	1950.00	665.00	113.00	137.00	440.00	263.00	594.00	502.00	41378.00	21097.00	19200.00	113.00	92.00	4.00	605.00	267.00	1647.00	20210.00		3093504.00	2406227.00	497856.00	10297.00	42890.00	1896.00	80348.00	53990.00	158297.00	2342248.00		1338.00	877.00	3857.00	1097.00	215.00	211.00	753.00	495.00	1040.00	863.00	5435.00	3943.00	1418.00	20.00	11.00	1.00	20.00	22.00	76.00	3898.00		3252601.00	2515721.00	559459.00	9697.00	48352.00	1746.00	61607.00	56019.00	131762.00	2458534.00		167.00	157.00	253.00	206.00	23.00	57.00	32.00	39.00	58.00	159.00
0400000US48	48	Texas	266201.00	148633.00	84661.00	996.00	1658.00	70.00	28307.00	1876.00	91517.00	87194.00		25145561.00	17701552.00	2979598.00	170972.00	964596.00	21656.00	2628186.00	679001.00	9460921.00	11397345.00		1059.00	840.00	2841.00	583.00	172.00	323.00	1077.00	276.00	967.00	765.00	240227.00	131990.00	77251.00	815.00	1507.00	63.00	26931.00	1670.00	84821.00	75751.00		12472280.00	8762857.00	1438179.00	86734.00	468770.00	10855.00	1366180.00	338705.00	4763753.00	5632646.00		1926.00	1506.00	5371.00	940.00	321.00	580.00	1971.00	493.00	1781.00	1345.00	25974.00	16643.00	7410.00	181.00	151.00	7.00	1376.00	206.00	6696.00	11443.00		12673281.00	8938695.00	1541419.00	84238.00	495826.00	10801.00	1262006.00	340296.00	4697168.00	5764699.00		205.00	186.00	481.00	215.00	30.00	65.00	109.00	61.00	143.00	199.00
0400000US49	49	Utah	12636.00	9947.00	793.00	487.00	80.00	126.00	937.00	266.00	2973.00	8141.00		2763885.00	2379560.00	29287.00	32927.00	55285.00	24554.00	166754.00	75518.00	358340.00	2221719.00		457.00	418.00	2708.00	1479.00	145.00	513.00	562.00	352.00	830.00	366.00	10942.00	8515.00	737.00	425.00	75.00	110.00	855.00	225.00	2640.00	6938.00		1388317.00	1190847.00	16871.00	16322.00	25671.00	12805.00	87568.00	38233.00	185039.00	1110819.00		788.00	715.00	4368.00	2604.00	292.00	859.00	976.00	588.00	1427.00	625.00	1694.00	1432.00	56.00	62.00	5.00	16.00	82.00	41.00	333.00	1203.00		1375568.00	1188713.00	12416.00	16605.00	29614.00	11749.00	79186.00	37285.00	173301.00	1110900.00		123.00	120.00	451.00	373.00	17.00	136.00	104.00	110.00	192.00	108.00
0400000US50	50	Vermont	1590.00	1347.00	138.00	29.00	5.00	0.00	13.00	58.00	82.00	1300.00		625741.00	596292.00	6277.00	2207.00	7947.00	160.00	2105.00	10753.00	9208.00	590223.00		254.00	226.00	2199.00	1314.00	63.00	0.00	618.00	539.00	891.00	220.00	1430.00	1212.00	124.00	27.00	2.00	0.00	13.00	52.00	73.00	1170.00		308206.00	293649.00	3517.00	1131.00	3481.00	81.00	1103.00	5244.00	4626.00	290654.00		464.00	413.00	3526.00	2387.00	57.00	0.00	1179.00	992.00	1578.00	403.00	160.00	135.00	14.00	2.00	3.00	0.00	0.00	6.00	9.00	130.00		317535.00	302643.00	2760.00	1076.00	4466.00	79.00	1002.00	5509.00	4582.00	299569.00		50.00	45.00	507.00	186.00	67.00	0.00	0.00	109.00	196.00	43.00
0400000US51	51	Virginia	65190.00	26203.00	37484.00	191.00	284.00	48.00	661.00	319.00	3040.00	24140.00		8001024.00	5486852.00	1551399.00	29225.00	439890.00	5980.00	254278.00	233400.00	631825.00	5186450.00		815.00	478.00	2416.00	654.00	65.00	803.00	260.00	137.00	481.00	465.00	59242.00	22883.00	34945.00	182.00	262.00	45.00	629.00	296.00	2913.00	20902.00		3925983.00	2708548.00	740150.00	14876.00	207680.00	2967.00	137108.00	114654.00	328944.00	2555622.00		1509.00	845.00	4721.00	1223.00	126.00	1517.00	459.00	258.00	886.00	818.00	5948.00	3320.00	2539.00	9.00	22.00	3.00	32.00	23.00	127.00	3238.00		4075041.00	2778304.00	811249.00	14349.00	232210.00	3013.00	117170.00	118746.00	302881.00	2630828.00		146.00	119.00	313.00	63.00	9.00	100.00	27.00	19.00	42.00	123.00
0400000US53	53	Washington	31902.00	22672.00	5671.00	1480.00	519.00	250.00	695.00	615.00	4525.00	19100.00		6724540.00	5196362.00	240042.00	103869.00	481067.00	40475.00	349799.00	312926.00	755790.00	4876804.00		474.00	436.00	2363.00	1425.00	108.00	618.00	199.00	197.00	599.00	392.00	28633.00	20276.00	5276.00	1261.00	444.00	238.00	608.00	530.00	4139.00	16963.00		3349707.00	2585667.00	129528.00	52097.00	221454.00	20340.00	186213.00	154408.00	394244.00	2420941.00		855.00	784.00	4073.00	2420.00	200.00	1170.00	327.00	343.00	1050.00	701.00	3269.00	2396.00	395.00	219.00	75.00	12.00	87.00	85.00	386.00	2137.00		3374833.00	2610695.00	110514.00	51772.00	259613.00	20135.00	163586.00	158518.00	361546.00	2455863.00		97.00	92.00	357.00	423.00	29.00	60.00	53.00	54.00	107.00	87.00
0400000US54	54	West Virginia	16559.00	11193.00	4642.00	97.00	47.00	14.00	389.00	177.00	1021.00	10703.00		1852994.00	1739988.00	63124.00	3787.00	12406.00	428.00	6119.00	27142.00	22268.00	1726256.00		894.00	643.00	7354.00	2561.00	379.00	3271.00	6357.00	652.00	4585.00	620.00	14014.00	9323.00	4061.00	85.00	36.00	12.00	356.00	141.00	897.00	8902.00		913586.00	854475.00	33963.00	2026.00	5809.00	223.00	3573.00	13517.00	12020.00	847313.00		1534.00	1091.00	11957.00	4195.00	620.00	5381.00	9964.00	1043.00	7463.00	1051.00	2545.00	1870.00	581.00	12.00	11.00	2.00	33.00	36.00	124.00	1801.00		939408.00	885513.00	29161.00	1761.00	6597.00	205.00	2546.00	13625.00	10248.00	878943.00		271.00	211.00	1992.00	681.00	167.00	976.00	1296.00	264.00	1210.00	205.00
